//															
// File: C:\Users\OpenTrack\Desktop\RER3\CS1 Network\NetworkTimetable0727_Weekend.txt															
//															
// Produced by OpenTrack: Fri Jul 28 14:43:58 2023															
// Timetable (Import/Export)															
// Type    : OT_Text															
// Desc.   : OT_tt_ie															
// x-Legend: none															
// y-Legend: none															
//															
// Timetable Entries:															
// courseID 	intervalCourseID 	timeToIntervalReference 	stationIndex 	stationSign 	trackName 	arrTimeDayOffset 	arrTime 	depTimeDayOffset 	depTime 	useDepTime 	dwell 	stopAtStation 	meanDelay 	Distribution 	deltaMass
//															
1111.2	1101	9000	10	Port Credit Station		1	9:26:00	1	9:27:00	1	60	1	0		0
1111.2	1101	9000	11	Renshaw Ct		1	HH:MM:SS	1	9:28:48	1	0	0	0		0
1111.2	1101	9000	12	Clarkson Station		1	9:33:06	1	9:34:06	1	60	1	0		0
1111.2	1101	9000	13	Clarkson Park		1	HH:MM:SS	1	9:36:12	1	0	0	0		0
1111.2	1101	9000	14	Clearview Loop		1	HH:MM:SS	1	9:37:06	1	0	0	0		0
1111.2	1101	9000	15	Charnwood Co		1	HH:MM:SS	1	9:37:48	1	0	0	0		0
1111.2	1101	9000	16	Oakville Chartwell Road		1	HH:MM:SS	1	9:39:36	1	0	0	0		0
1111.2	1101	9000	17	Oakville Station		1	9:40:54	1	HH:MM:SS	1	0	1	0		0
1112.2	1100	10800	0	Oakville Station		1	HH:MM:SS	1	8:20:54	1	0	1	0		0
1112.2	1100	10800	1	Oakville Chartwell Road		1	HH:MM:SS	1	8:23:00	1	0	0	0		0
1112.2	1100	10800	2	Charnwood Co		1	HH:MM:SS	1	8:25:06	1	0	0	0		0
1112.2	1100	10800	3	Clearview Loop		1	HH:MM:SS	1	8:25:42	1	0	0	0		0
1112.2	1100	10800	4	Clarkson Park		1	HH:MM:SS	1	8:26:18	1	0	0	0		0
1112.2	1100	10800	5	Clarkson Station		1	8:27:24	1	8:28:24	1	60	1	0		0
1112.2	1100	10800	6	Renshaw Ct		1	HH:MM:SS	1	8:32:48	1	0	0	0		0
1112.2	1100	10800	7	Port Credit Station		1	8:33:54	1	8:34:54	1	60	1	0		0
1112.2	1100	10800	8	Long Branch Station		1	8:40:12	1	8:41:12	1	60	1	0		0
1112.2	1100	10800	9	Laburnham Park Junction West		1	HH:MM:SS	1	8:44:00	1	0	0	0		0
1112.2	1100	10800	10	Laburnham Park Junction		1	HH:MM:SS	1	8:44:12	1	0	0	0		0
1112.2	1100	10800	11	Kipling Avenue		1	HH:MM:SS	1	8:44:36	1	0	0	0		0
1112.2	1100	10800	12	Mimico Station		1	8:46:42	1	8:47:42	1	60	1	0		0
1112.2	1100	10800	13	Park Lawn Station		1	HH:MM:SS	1	8:49:42	1	0	0	0		0
1112.2	1100	10800	14	Exhibition Station		1	8:53:48	1	8:54:48	1	60	1	0		0
1112.2	1100	10800	15	Strachan Avenue		1	HH:MM:SS	1	8:56:18	1	0	0	0		0
1112.2	1100	10800	16	Bathurst St. Interlocking		1	HH:MM:SS	1	8:57:06	1	0	0	0		0
1112.2	1100	10800	17	Union Station		1	9:00:54	1	HH:MM:SS	1	0	1	0		0
1113.2	1101	10800	0	Union Station		1	HH:MM:SS	1	9:28:42	1	0	1	0		0
1113.2	1101	10800	1	Bathurst St. Interlocking		1	HH:MM:SS	1	9:33:54	1	0	0	0		0
1113.2	1101	10800	2	Strachan Avenue		1	HH:MM:SS	1	9:35:18	1	0	0	0		0
1113.2	1101	10800	3	Exhibition Station		1	9:36:24	1	9:37:24	1	60	1	0		0
1113.2	1101	10800	4	Park Lawn Station		1	HH:MM:SS	1	9:42:24	1	0	0	0		0
1113.2	1101	10800	5	Mimico Station		1	9:43:42	1	9:44:42	1	60	1	0		0
1113.2	1101	10800	6	Kipling Avenue		1	HH:MM:SS	1	9:47:48	1	0	0	0		0
1113.2	1101	10800	7	Laburnham Park Junction		1	HH:MM:SS	1	9:48:12	1	0	0	0		0
1113.2	1101	10800	8	Laburnham Park Junction West		1	HH:MM:SS	1	9:48:18	1	0	0	0		0
1113.2	1101	10800	9	Long Branch Station		1	9:50:00	1	9:51:00	1	60	1	0		0
1113.2	1101	10800	10	Port Credit Station		1	9:56:00	1	9:57:00	1	60	1	0		0
1113.2	1101	10800	11	Renshaw Ct		1	HH:MM:SS	1	9:58:48	1	0	0	0		0
1113.2	1101	10800	12	Clarkson Station		1	10:03:06	1	10:04:06	1	60	1	0		0
1113.2	1101	10800	13	Clarkson Park		1	HH:MM:SS	1	10:06:12	1	0	0	0		0
1113.2	1101	10800	14	Clearview Loop		1	HH:MM:SS	1	10:07:06	1	0	0	0		0
1113.2	1101	10800	15	Charnwood Co		1	HH:MM:SS	1	10:07:48	1	0	0	0		0
1113.2	1101	10800	16	Oakville Chartwell Road		1	HH:MM:SS	1	10:09:36	1	0	0	0		0
1113.2	1101	10800	17	Oakville Station		1	10:10:54	1	HH:MM:SS	1	0	1	0		0
1114.2	1100	12600	0	Oakville Station		1	HH:MM:SS	1	8:50:54	1	0	1	0		0
1114.2	1100	12600	1	Oakville Chartwell Road		1	HH:MM:SS	1	8:53:00	1	0	0	0		0
1114.2	1100	12600	2	Charnwood Co		1	HH:MM:SS	1	8:55:06	1	0	0	0		0
1114.2	1100	12600	3	Clearview Loop		1	HH:MM:SS	1	8:55:42	1	0	0	0		0
1114.2	1100	12600	4	Clarkson Park		1	HH:MM:SS	1	8:56:18	1	0	0	0		0
1114.2	1100	12600	5	Clarkson Station		1	8:57:24	1	8:58:24	1	60	1	0		0
